step,time_s,command_x,base_vel_x,base_vel_y,base_vel_yaw,base_height,base_pos_x,base_pos_y,base_yaw,foot_z_l,foot_z_r,foot_force_l,foot_force_r,foot_yaw_l,foot_yaw_r,dof_pos_0,dof_pos_1,dof_pos_2,dof_pos_3,dof_pos_4,dof_pos_5,dof_pos_6,dof_pos_7,dof_pos_8,dof_pos_9,dof_pos_10,dof_pos_11,dof_vel_0,dof_vel_1,dof_vel_2,dof_vel_3,dof_vel_4,dof_vel_5,dof_vel_6,dof_vel_7,dof_vel_8,dof_vel_9,dof_vel_10,dof_vel_11,dof_torque_0,dof_torque_1,dof_torque_2,dof_torque_3,dof_torque_4,dof_torque_5,dof_torque_6,dof_torque_7,dof_torque_8,dof_torque_9,dof_torque_10,dof_torque_11
1813,18.130001,0.4000000059604645,0.23620089888572693,-0.05944222956895828,-0.07320535182952881,0.6118234395980835,0.032235946506261826,0.04778280854225159,0.01439703069627285,0.04078807681798935,0.06146248057484627,348.38958740234375,0.0,-0.01438593864440918,0.021703004837036133,0.3171086013317108,0.12914612889289856,-0.2639513909816742,0.4358883202075958,-0.2122778445482254,0.09887074679136276,-0.5815326571464539,-0.06799450516700745,0.2665625810623169,0.7168515920639038,-0.2833046019077301,0.0019071247661486268,-0.06577356159687042,-0.11745046079158783,0.04191645234823227,0.21422934532165527,-0.5884490013122559,0.21871362626552582,-0.20776458084583282,-0.6413770318031311,-0.7511817812919617,-0.03243521600961685,0.28293555974960327,0.3223530054092407,-2.746264696121216,-37.92586898803711,-8.211371421813965,-11.916570663452148,5.632862567901611,8.15983772277832,-2.466938018798828,-1.1184239387512207,-1.2113430500030518,0.7011846303939819,0.1725561022758484,0.4692402482032776
1814,18.140001,0.4000000059604645,0.2409428209066391,-0.06917650997638702,-0.07232912629842758,0.6117714643478394,0.03423886373639107,0.04714978486299515,0.013650559820234776,0.04078712314367294,0.06128806620836258,346.5051574707031,0.0,-0.013637304306030273,0.025726795196533203,0.3154248893260956,0.1274319291114807,-0.2626194357872009,0.4368906021118164,-0.21664921939373016,0.09782224893569946,-0.5822464227676392,-0.07400497049093246,0.2575683295726776,0.7142658233642578,-0.2758534550666809,0.0018935539992526174,-0.13866044580936432,-0.10435113310813904,0.09352068603038788,0.1825920194387436,-0.5855679512023926,0.2581692636013031,-0.09002506732940674,-0.5643790364265442,-0.8347115516662598,-0.24406304955482483,0.5214017033576965,0.3526020348072052,-2.820071220397949,-35.234500885009766,-7.596001148223877,-12.332586288452148,5.887659072875977,6.963343143463135,-2.591658592224121,-1.6651084423065186,-1.5481024980545044,-1.5695242881774902,0.2808852791786194,0.49368026852607727
1815,18.150001,0.4000000059604645,0.2449839860200882,-0.07894708216190338,-0.08153657615184784,0.6116734743118286,0.03632461652159691,0.04648768529295921,0.012870175763964653,0.04078861325979233,0.0608668252825737,334.39691162109375,0.0,-0.01285862922668457,0.032468557357788086,0.31325212121009827,0.12587714195251465,-0.26086559891700745,0.4379001557826996,-0.22120636701583862,0.0968058854341507,-0.5818794369697571,-0.07936342060565948,0.2480309009552002,0.7094800472259521,-0.26415786147117615,0.003323203884065151,-0.17714467644691467,-0.08663751184940338,0.13057991862297058,0.19756245613098145,-0.6019822955131531,0.2449450045824051,-0.009567491710186005,-0.5069118738174438,-0.871364176273346,-0.4274948835372925,0.8296958208084106,0.4464699625968933,-3.25260066986084,-33.233253479003906,-6.398838520050049,-10.895998001098633,6.783195972442627,5.811020851135254,-3.3176169395446777,-1.931974172592163,-1.7374906539916992,-3.419006109237671,0.44330263137817383,0.559596598148346
1816,18.160001,0.4000000059604645,0.24885444343090057,-0.08894435316324234,-0.09465830773115158,0.6114988327026367,0.03848859667778015,0.045822612941265106,0.01198969129472971,0.04078935831785202,0.060124754905700684,327.1251525878906,0.0,-0.011977910995483398,0.04207611083984375,0.3106607496738434,0.12465203553438187,-0.2586264908313751,0.43907928466796875,-0.22603614628314972,0.09582328051328659,-0.5805978775024414,-0.08399976044893265,0.23788096010684967,0.7021380662918091,-0.248098224401474,0.0029308206867426634,-0.22282445430755615,-0.048370361328125,0.19391219317913055,0.2100575566291809,-0.6285598278045654,0.2100294679403305,0.06692308932542801,-0.4324783980846405,-0.9276089668273926,-0.6664851307868958,1.113122820854187,0.06526710093021393,-3.786141872406006,-29.718656539916992,-5.2907023429870605,-9.638528823852539,7.712617874145508,4.0382585525512695,-2.6931328773498535,-2.154595375061035,-1.986393690109253,-5.824920654296875,0.5903934240341187,-0.02917727828025818
1817,18.170001,0.4000000059604645,0.25169578194618225,-0.09906692802906036,-0.11415203660726547,0.6112170219421387,0.040725309401750565,0.04518171399831772,0.01092654187232256,0.04079047217965126,0.05915782228112221,318.5364074707031,0.0,-0.010915994644165039,0.05096006393432617,0.3077254593372345,0.12394092977046967,-0.2558271586894989,0.44063618779182434,-0.2312343865633011,0.09495755285024643,-0.5791444182395935,-0.08789989352226257,0.22846491634845734,0.6938531994819641,-0.23199157416820526,0.004196517169475555,-0.27158796787261963,-0.0006582885980606079,0.2683090269565582,0.242228165268898,-0.6464969515800476,0.1866944134235382,0.09375624358654022,-0.35245293378829956,-0.8487314581871033,-0.7345742583274841,1.1098904609680176,0.15938113629817963,-4.444793701171875,-29.342985153198242,-4.752776622772217,-8.02885627746582,8.889512062072754,2.809587001800537,-2.271991014480591,-1.4381828308105469,-1.6462008953094482,-6.190616130828857,0.6179615259170532,0.018976807594299316
1818,18.180001,0.4000000059604645,0.25586584210395813,-0.10964596271514893,-0.12022969871759415,0.6108373403549194,0.043071188032627106,0.044571537524461746,0.009785930626094341,0.04079069197177887,0.05779652297496796,318.4353332519531,0.0,-0.009774208068847656,0.06037592887878418,0.30395349860191345,0.12373099476099014,-0.25225144624710083,0.4422110319137573,-0.23670706152915955,0.09421229362487793,-0.5763744115829468,-0.09058643132448196,0.2182745635509491,0.6826092004776001,-0.21368351578712463,0.004393912386149168,-0.35261270403862,0.05595829337835312,0.349511057138443,0.2323707491159439,-0.6360790133476257,0.22696468234062195,0.21207788586616516,-0.23000410199165344,-0.917699933052063,-1.0255439281463623,1.1972525119781494,0.10480104386806488,-4.21128511428833,-27.39530372619629,-4.577578544616699,-8.779928207397461,9.132574081420898,1.544374942779541,-2.0828819274902344,-1.5321505069732666,-1.897573709487915,-8.913976669311523,0.6723346710205078,-0.015561938285827637
1819,18.190001,0.4000000059604645,0.2612974941730499,-0.12057320028543472,-0.12318339198827744,0.6103517413139343,0.0455055795609951,0.04403273016214371,0.008614316582679749,0.04079034924507141,0.055916111916303635,309.4936828613281,0.0,-0.008595466613769531,0.06808161735534668,0.29925772547721863,0.12429584562778473,-0.24786052107810974,0.44344601035118103,-0.24223817884922028,0.09368627518415451,-0.5723086595535278,-0.0918206050992012,0.2072397619485855,0.6672138571739197,-0.19439220428466797,0.003566059749573469,-0.4287770092487335,0.15369106829166412,0.4251345992088318,0.19498969614505768,-0.6393797993659973,0.21884320676326752,0.2883336842060089,-0.0753982812166214,-0.9464365243911743,-1.4166864156723022,1.1774126291275024,0.30530205368995667,-3.6913585662841797,-21.486356735229492,-3.7413697242736816,-9.979732513427734,8.477334022521973,-0.48824095726013184,-2.1427369117736816,-1.7923429012298584,-2.092116355895996,-12.742443084716797,0.6625348329544067,0.461276650428772
1820,18.200001,0.4000000059604645,0.2640573978424072,-0.131227508187294,-0.10957403481006622,0.6096646189689636,0.04799846187233925,0.04361296072602272,0.007523032836616039,0.04079248756170273,0.05349630117416382,277.3921813964844,0.0,-0.00751185417175293,0.07652759552001953,0.2945713698863983,0.1261640191078186,-0.24326567351818085,0.4455420970916748,-0.24822331964969635,0.09354683011770248,-0.5675655603408813,-0.09154164046049118,0.19637298583984375,0.6486818790435791,-0.17338548600673676,-0.004884363617748022,-0.4256163537502289,0.2880904972553253,0.4406946003437042,0.3104087710380554,-0.6892502307891846,0.14220744371414185,0.37359094619750977,0.09282534569501877,-0.8877708911895752,-1.6786670684814453,1.2988741397857666,-0.408643513917923,-4.819038391113281,-15.17848014831543,-2.4610583782196045,-5.503737926483154,10.05510139465332,-3.670182704925537,-0.49159514904022217,-0.6246601939201355,-1.724787950515747,-14.53884506225586,0.7958818674087524,-0.3703092038631439
1821,18.210001,0.4000000059604645,0.2682473361492157,-0.14207707345485687,-0.09274986386299133,0.6087021827697754,0.050569407641887665,0.04335065558552742,0.006614861078560352,0.04079282283782959,0.05039907991886139,259.0598449707031,23.20323371887207,-0.0066089630126953125,0.07268762588500977,0.290202796459198,0.12966912984848022,-0.23870927095413208,0.4492155611515045,-0.25500863790512085,0.09383341670036316,-0.5611340999603271,-0.0895267054438591,0.1866001933813095,0.6264573931694031,-0.1661197692155838,-0.03296362981200218,-0.39025038480758667,0.46576112508773804,0.437452495098114,0.46373456716537476,-0.7359421253204346,0.21922671794891357,0.5269806385040283,0.28331661224365234,-0.7116032838821411,-1.9238289594650269,-1.1037516593933105,-3.0045530796051025,-3.272339344024658,-10.596776962280273,-1.6530323028564453,-5.1147661209106445,7.973365306854248,-5.032022476196289,0.4032711982727051,1.3860185146331787,-0.9687777757644653,-17.895427703857422,0.1717756986618042,-1.2451099157333374
1822,18.220001,0.4000000059604645,0.2697735130786896,-0.14586129784584045,-0.031146911904215813,0.6073857545852661,0.053190696984529495,0.043225981295108795,0.0061316825449466705,0.040869638323783875,0.047148846089839935,133.6089630126953,99.73756408691406,-0.006207704544067383,0.053835153579711914,0.2886674404144287,0.1349542886018753,-0.23604516685009003,0.4577956795692444,-0.2638969421386719,0.09304603189229965,-0.5508192181587219,-0.0855056494474411,0.18144942820072174,0.609329104423523,-0.18448759615421295,-0.07344906032085419,-0.17265646159648895,0.5627567768096924,0.2481899857521057,0.9169970750808716,-0.9781166315078735,0.020514987409114838,1.4385945796966553,0.5297148823738098,-0.25850343704223633,-1.3729254007339478,-3.155863046646118,-1.3155770301818848,-1.0175215005874634,-6.28279972076416,-0.205951988697052,5.86528205871582,7.02524471282959,-6.983603000640869,3.311108112335205,11.51634407043457,3.1277499198913574,-24.69763946533203,6.768917083740234,-1.9645934104919434
1823,18.230001,0.4000000059604645,0.26640331745147705,-0.14855939149856567,-0.06316069513559341,0.6057217121124268,0.05580873787403107,0.04325476661324501,0.006055712699890137,0.04123002290725708,0.04357804358005524,98.84500122070312,132.17611694335938,-0.006422996520996094,0.022960901260375977,0.2927864193916321,0.14212188124656677,-0.23700782656669617,0.47484472393989563,-0.27642208337783813,0.08600994199514389,-0.532380998134613,-0.0795804038643837,0.17505933344364166,0.594563364982605,-0.22219514846801758,-0.10778120160102844,0.40521785616874695,0.81866455078125,-0.0344691202044487,1.7361685037612915,-1.2314785718917847,-0.7357857823371887,1.8574693202972412,0.7157203555107117,-0.5793604254722595,-1.4940907955169678,-3.9807748794555664,-2.7851696014404297,1.5288920402526855,-0.20162823796272278,2.063753366470337,12.72697925567627,3.255938768386841,-6.048867702484131,7.1805291175842285,23.79314422607422,11.221073150634766,-21.039291381835938,11.480213165283203,-4.16005802154541
1824,18.240001,0.4000000059604645,0.23063179850578308,-0.11628066003322601,-0.29719001054763794,0.6041406393051147,0.05804990231990814,0.04338400065898895,0.005251227878034115,0.042487457394599915,0.04073810204863548,10.731612205505371,1444.1639404296875,-0.006650686264038086,-0.005972385406494141,0.3077701926231384,0.14976947009563446,-0.2428286075592041,0.5049469470977783,-0.2943812310695648,0.06351536512374878,-0.5251844525337219,-0.07185971736907959,0.1777838170528412,0.5899239778518677,-0.25183340907096863,-0.08259844034910202,1.8281484842300415,-0.1492752581834793,-0.23786693811416626,2.7532482147216797,-0.9547946453094482,-3.877105474472046,-2.004394054412842,-0.3421120047569275,1.7005707025527954,2.6413047313690186,0.2704482078552246,0.5775956511497498,3.4809975624084473,1.8818964958190918,-1.030564785003662,25.15444564819336,-1.2076685428619385,-2.6107382774353027,24.75406837463379,38.539180755615234,1.987196683883667,-69.44800567626953,10.546463966369629,-10.43120002746582
1825,18.250001,0.4000000059604645,0.2330942004919052,-0.09938623011112213,0.03628562018275261,0.6042090654373169,0.06049369275569916,0.04245169833302498,0.005221846047788858,0.045468516647815704,0.040822915732860565,0.0,495.3412170410156,-0.008693218231201172,-0.00487518310546875,0.32812556624412537,0.14810262620449066,-0.25344693660736084,0.5460957884788513,-0.31917262077331543,0.02632935531437397,-0.5185652375221252,-0.07142949104309082,0.1733076125383377,0.5903875231742859,-0.25626078248023987,-0.08546239137649536,1.8356552124023438,-0.21008792519569397,-0.8922721743583679,3.833319902420044,-1.0619574785232544,-2.1698524951934814,1.1077791452407837,0.21049481630325317,-0.4729226231575012,-0.35563111305236816,-0.19937372207641602,2.559633731842041,8.924388885498047,3.0360255241394043,-2.1786768436431885,33.95577621459961,-0.8699634671211243,-1.4722298383712769,16.034147262573242,51.15272903442383,14.782829284667969,-29.853424072265625,13.936552047729492,-17.385177612304688
1826,18.260001,0.4000000059604645,0.22818061709403992,-0.0858919620513916,0.05968581512570381,0.6046270132064819,0.06303506344556808,0.04163670912384987,0.006010501645505428,0.04945770651102066,0.04098208621144295,0.0,457.6888122558594,-0.0065882205963134766,-0.0035114288330078125,0.35057857632637024,0.1479484587907791,-0.26942071318626404,0.5925725102424622,-0.3512217700481415,-0.003524554893374443,-0.5078287720680237,-0.07013674080371857,0.16523469984531403,0.586837649345398,-0.2590024471282959,-0.09229330718517303,2.046166181564331,0.012328378856182098,-1.3487694263458252,4.133921146392822,-1.850374698638916,-1.7300167083740234,0.9596815705299377,0.1988947093486786,-0.45533379912376404,-0.25814658403396606,-0.04440709948539734,0.9104665517807007,9.020092010498047,-0.27301889657974243,-3.417602300643921,36.29127502441406,-1.367854118347168,-1.1795014142990112,9.217843055725098,58.05738830566406,17.901227951049805,-32.10686111450195,10.438491821289062,-21.991317749023438
1827,18.270001,0.4000000059604645,0.22605262696743011,-0.07302185148000717,0.13973155617713928,0.6052467823028564,0.06546593457460403,0.04102495312690735,0.007376599591225386,0.05472131073474884,0.04125487431883812,0.0,163.17086791992188,-0.012159347534179688,-0.006132841110229492,0.378218412399292,0.14920879900455475,-0.2886947989463806,0.6474470496177673,-0.379914253950119,-0.02043689414858818,-0.4975252151489258,-0.06768815219402313,0.157257080078125,0.5829687714576721,-0.2644389867782593,-0.09465521574020386,2.5430688858032227,0.09025907516479492,-1.6065967082977295,5.00694465637207,-1.2756245136260986,-0.8948490619659424,1.2015408277511597,0.5940077304840088,-1.1320619583129883,-0.7027435302734375,-0.29798442125320435,-0.4322245121002197,9.490703582763672,-4.522523880004883,-4.539385795593262,44.810508728027344,-1.0399575233459473,-0.6071521639823914,4.896812438964844,56.564353942871094,16.485008239746094,-35.535484313964844,9.980097770690918,-22.994640350341797
1828,18.280001,0.4000000059604645,0.2260987013578415,-0.07224757224321365,0.061373498290777206,0.6057347059249878,0.06789130717515945,0.04080986604094505,0.008816275745630264,0.06019336357712746,0.040752626955509186,0.0,951.3209228515625,-0.020905733108520508,-0.00913095474243164,0.40543821454048157,0.151593878865242,-0.3073583245277405,0.7001499533653259,-0.40323594212532043,-0.029827607795596123,-0.4846568703651428,-0.06168351694941521,0.148152694106102,0.5737196803092957,-0.26534250378608704,-0.08185718208551407,2.619257688522339,0.152558371424675,-1.6058701276779175,4.653817653656006,-1.1576505899429321,-0.5322483777999878,0.6389148235321045,0.3612964153289795,-0.3896660804748535,-0.1840643435716629,-0.4977865219116211,-0.5073972344398499,8.575841903686523,-6.069861888885498,-5.0217671394348145,40.48768615722656,-1.0473599433898926,-0.25175654888153076,1.2441993951797485,55.026268005371094,16.153644561767578,-31.58305549621582,7.505670070648193,-22.13448143005371
1829,18.290001,0.4000000059604645,0.2282792031764984,-0.06448052078485489,0.12613877654075623,0.6063652038574219,0.07023034244775772,0.04066026210784912,0.010019146837294102,0.06540718674659729,0.04079391062259674,0.0,368.5685119628906,-0.04052233695983887,-0.010092496871948242,0.432603120803833,0.15164870023727417,-0.3247816264629364,0.7465915083885193,-0.41000014543533325,-0.03403370454907417,-0.47567617893218994,-0.05759552866220474,0.14199379086494446,0.5690797567367554,-0.26812395453453064,-0.08200375735759735,2.556149959564209,-0.14075171947479248,-1.5837212800979614,4.14241361618042,0.0003731058386620134,-0.44410622119903564,0.9866904020309448,0.3936539888381958,-0.6542791128158569,-0.5061963200569153,-0.3719651997089386,-0.3245750367641449,9.725301742553711,-5.765469551086426,-4.972056865692139,35.8240966796875,-3.1249659061431885,-0.6031653881072998,3.293433666229248,52.10426330566406,11.181070327758789,-30.642841339111328,9.143014907836914,-18.78548240661621
1830,18.300001,0.4000000059604645,0.23146742582321167,-0.05748089775443077,0.1129245012998581,0.6070813536643982,0.0726453959941864,0.040598802268505096,0.011342378333210945,0.06997177749872208,0.04079445078969002,0.0,362.15460205078125,-0.06046032905578613,-0.011411666870117188,0.4575730562210083,0.14951325953006744,-0.3406818211078644,0.7843565344810486,-0.4100000262260437,-0.03469661995768547,-0.4650195240974426,-0.05295414850115776,0.1346733570098877,0.5627616047859192,-0.270445853471756,-0.08097914606332779,2.364637851715088,-0.31693950295448303,-1.4723193645477295,3.2977848052978516,0.00032258572173304856,-0.18681654334068298,1.0057239532470703,0.42899537086486816,-0.6704601645469666,-0.5437694787979126,-0.3428424000740051,-0.29152530431747437,9.415567398071289,-4.101840496063232,-4.363655090332031,28.200817108154297,-4.3511505126953125,-0.4644787907600403,4.093385696411133,47.099037170410156,11.388227462768555,-29.36650848388672,9.784733772277832,-17.962343215942383
1831,18.310001,0.4000000059604645,0.2342524230480194,-0.04909912496805191,0.07323303073644638,0.6078226566314697,0.07504439353942871,0.04068257659673691,0.0123751200735569,0.07393020391464233,0.04079402610659599,0.0,361.52117919921875,-0.0745081901550293,-0.012446403503417969,0.48127231001853943,0.14644907414913177,-0.35534125566482544,0.8149900436401367,-0.4099998474121094,-0.0320514552295208,-0.4549213945865631,-0.04803548753261566,0.12810613214969635,0.5565157532691956,-0.27261120080947876,-0.0796491950750351,2.276205062866211,-0.3532591760158539,-1.3406267166137695,2.6804020404815674,0.0003733057528734207,0.228146031498909,0.9109096527099609,0.4607870578765869,-0.57025545835495,-0.5185249447822571,-0.31486067175865173,-0.28042036294937134,9.239910125732422,-1.2545561790466309,-3.2016351222991943,23.070480346679688,-4.762418270111084,0.10397431254386902,5.111397743225098,44.37239456176758,12.411149024963379,-29.17388343811035,9.726460456848145,-16.830177307128906
1832,18.320001,0.4000000059604645,0.23656469583511353,-0.03900183364748955,0.03345412015914917,0.6085946559906006,0.0774422362446785,0.04093281552195549,0.013003797270357609,0.07741770148277283,0.04079309105873108,0.0,367.4771728515625,-0.08374142646789551,-0.013075113296508789,0.5037164688110352,0.14321231842041016,-0.3680516481399536,0.8399455547332764,-0.40999966859817505,-0.02607555314898491,-0.44529029726982117,-0.042768433690071106,0.12235095351934433,0.5503339171409607,-0.27460864186286926,-0.07797215133905411,2.1471736431121826,-0.33999425172805786,-1.1490013599395752,2.1886258125305176,0.0005493232165463269,0.46791788935661316,0.8773475289344788,0.5033935904502869,-0.5126016139984131,-0.5058345794677734,-0.35346895456314087,-0.2858617603778839,8.542587280273438,1.0015571117401123,-2.1772003173828125,19.169082641601562,-4.405311584472656,0.21493768692016602,6.550743103027344,41.881649017333984,12.14737319946289,-27.8460693359375,10.457719802856445,-14.620562553405762
1833,18.330001,0.4000000059604645,0.23876917362213135,-0.028679467737674713,0.007250593975186348,0.609391987323761,0.07987500727176666,0.04135258495807648,0.013291580602526665,0.08049122989177704,0.0407928004860878,0.0,363.2840576171875,-0.08916926383972168,-0.01336812973022461,0.5245397686958313,0.14015629887580872,-0.3785001039505005,0.8600454926490784,-0.4099997282028198,-0.020785601809620857,-0.4358351230621338,-0.037056051194667816,0.11714053899049759,0.5442689061164856,-0.2765727639198303,-0.07593341916799545,1.9888572692871094,-0.3050447106361389,-0.9250437021255493,1.7593108415603638,0.0004180684918537736,0.3984224498271942,0.8592666387557983,0.5507152676582336,-0.4519106149673462,-0.4862505793571472,-0.3469389081001282,-0.16440391540527344,7.824218273162842,2.0764660835266113,-1.364133596420288,15.67311954498291,-4.073253631591797,0.15475022792816162,6.440088272094727,39.70579147338867,10.606779098510742,-26.291318893432617,10.387543678283691,-13.579910278320312
1834,18.340001,0.4000000059604645,0.2412434071302414,-0.017638573423027992,-0.005714070983231068,0.610191822052002,0.08234359323978424,0.04192914068698883,0.013396349735558033,0.08332961797714233,0.04079238325357437,0.0,356.68701171875,-0.09254860877990723,-0.013473749160766602,0.5440206527709961,0.13770538568496704,-0.38730210065841675,0.8772228360176086,-0.4099999666213989,-0.02089102938771248,-0.42657163739204407,-0.030932489782571793,0.11229676008224487,0.5384681820869446,-0.2786097228527069,-0.07357822358608246,1.849684238433838,-0.2294001281261444,-0.7582334280014038,1.5267045497894287,0.00014448647561948746,0.04242956265807152,0.8437289595603943,0.5853323340415955,-0.4081577956676483,-0.4583706557750702,-0.35682252049446106,-0.11485451459884644,6.256929874420166,2.9352617263793945,-0.7735263705253601,14.190906524658203,-3.482851028442383,-0.08804348111152649,4.542327880859375,36.531551361083984,8.691454887390137,-26.55750274658203,9.876335144042969,-12.137592315673828
1835,18.350001,0.4000000059604645,0.24500729143619537,-0.006322827655822039,-0.022692587226629257,0.6109883785247803,0.0848609134554863,0.0426403172314167,0.01333162747323513,0.08592037856578827,0.040791600942611694,0.0,351.275390625,-0.0941762924194336,-0.01341867446899414,0.5616279244422913,0.13583050668239594,-0.3936946988105774,0.891592800617218,-0.4099999666213989,-0.020157381892204285,-0.41725799441337585,-0.024510491639375687,0.10759445279836655,0.5327691435813904,-0.28070133924484253,-0.07093127071857452,1.6654680967330933,-0.17499619722366333,-0.5302692651748657,1.2710983753204346,0.00012358458479866385,0.07506608217954636,0.8431797623634338,0.6029341816902161,-0.38385796546936035,-0.4432627856731415,-0.37077414989471436,-0.045627497136592865,5.053017616271973,3.2729671001434326,-0.20128953456878662,12.215950965881348,-2.9272563457489014,-0.06268295645713806,3.0814809799194336,32.76491165161133,7.389297962188721,-26.94924545288086,8.950874328613281,-10.685376167297363
1836,18.360001,0.4000000059604645,0.2496432065963745,0.005860386416316032,-0.028820490464568138,0.6117753982543945,0.0874338150024414,0.043459199368953705,0.013155365362763405,0.08820647746324539,0.04079027473926544,0.0,344.16717529296875,-0.0941770076751709,-0.013252973556518555,0.5771225690841675,0.13449779152870178,-0.3978229761123657,0.9030630588531494,-0.40999987721443176,-0.017652610316872597,-0.4076216518878937,-0.017935307696461678,0.10272791981697083,0.5269420742988586,-0.2827838063240051,-0.06806615740060806,1.4668177366256714,-0.11553880572319031,-0.3371225893497467,1.0057917833328247,0.00018323041149415076,0.1730806827545166,0.8721144795417786,0.6066470742225647,-0.39688557386398315,-0.44859832525253296,-0.3964311182498932,-0.04374738037586212,4.395044803619385,3.8505234718322754,0.29296183586120605,9.900593757629395,-2.4209306240081787,0.005363911390304565,2.5393195152282715,29.572187423706055,6.111398696899414,-26.79424476623535,8.452043533325195,-8.544051170349121
1837,18.370001,0.4000000059604645,0.2549726963043213,0.01778222993016243,-0.03668096289038658,0.6125290393829346,0.09005515277385712,0.04436933249235153,0.012892460450530052,0.09008248150348663,0.04078984260559082,0.0,335.9609680175781,-0.09233641624450684,-0.01299285888671875,0.5904048085212708,0.13367345929145813,-0.4000856876373291,0.9112614989280701,-0.40999990701675415,-0.014877945184707642,-0.397860050201416,-0.011342964135110378,0.09777285903692245,0.5211812853813171,-0.2849268317222595,-0.06505239009857178,1.2641335725784302,-0.06564952433109283,-0.17879119515419006,0.6984373331069946,0.00016214126662816852,0.17839109897613525,0.8660881519317627,0.6009389758110046,-0.39028200507164,-0.42714065313339233,-0.40791136026382446,0.01668970286846161,3.7615532875061035,3.751268148422241,0.5265804529190063,7.2045159339904785,-2.0389404296875,0.027754664421081543,1.888391137123108,26.729774475097656,5.182889938354492,-26.05471420288086,7.843359470367432,-6.9781174659729
1838,18.380001,0.4000000059604645,0.26079684495925903,0.02989194542169571,-0.047404851764440536,0.6132219433784485,0.09271673858165741,0.04535090923309326,0.012521706521511078,0.09144385904073715,0.04078979790210724,0.0,331.61724853515625,-0.08833193778991699,-0.012621402740478516,0.6014369130134583,0.13328585028648376,-0.400677353143692,0.9158070683479309,-0.40999993681907654,-0.01170247420668602,-0.3881896436214447,-0.004896334372460842,0.09286727756261826,0.5156905055046082,-0.28720465302467346,-0.06193441152572632,1.058156967163086,-0.018060533329844475,-0.036231931298971176,0.3578471839427948,0.00014226582425180823,0.19142521917819977,0.8487296104431152,0.5786919593811035,-0.3891092538833618,-0.3945271372795105,-0.4164734482765198,-0.008677676320075989,3.304776191711426,4.2483344078063965,0.8828167915344238,4.176337242126465,-1.6378679275512695,0.04237443208694458,2.0121912956237793,23.5723819732666,4.696030139923096,-25.066970825195312,7.569324016571045,-6.0419697761535645
1839,18.390001,0.4000000059604645,0.26677149534225464,0.04277986288070679,-0.050657644867897034,0.6138439774513245,0.09542430192232132,0.046385303139686584,0.012100053019821644,0.09225277602672577,0.04079016298055649,0.0,322.346923828125,-0.08207130432128906,-0.012197256088256836,0.6102983355522156,0.1334725171327591,-0.40055617690086365,0.9166847467422485,-0.40999990701675415,-0.007836560718715191,-0.3784351348876953,0.001294331974349916,0.08780013024806976,0.5103801488876343,-0.28961944580078125,-0.058764126151800156,0.8572137951850891,0.03569388762116432,-0.007339548319578171,0.01726183481514454,0.00012650586722884327,0.22090889513492584,0.8735665082931519,0.5545607805252075,-0.4231538772583008,-0.388554185628891,-0.4358481168746948,0.033041805028915405,3.158143997192383,3.936338424682617,0.3141478896141052,1.1695210933685303,-1.2249581813812256,0.07747042179107666,3.179410934448242,22.020938873291016,4.880456924438477,-23.61595916748047,7.827158451080322,-4.3521294593811035
1840,18.400001,0.4000000059604645,0.27237173914909363,0.05568479374051094,-0.06537406891584396,0.61436927318573,0.09818890690803528,0.04747901111841202,0.01152899768203497,0.09241186827421188,0.0407903790473938,0.0,320.00152587890625,-0.07383871078491211,-0.011621713638305664,0.6167289614677429,0.13409189879894257,-0.39940428733825684,0.9132963418960571,-0.4091932475566864,-0.0036884434521198273,-0.3688754737377167,0.00722698075696826,0.08287423104047775,0.5056741833686829,-0.2923464775085449,-0.05549376830458641,0.6255279779434204,0.10027434676885605,0.0769057348370552,-0.3809746503829956,0.1067059114575386,0.23940859735012054,0.8355281352996826,0.5333026647567749,-0.40194204449653625,-0.31045717000961304,-0.4577557146549225,0.02698446810245514,2.8608574867248535,4.817128658294678,0.9923750758171082,-2.570939064025879,0.5556715130805969,0.09679365158081055,4.2054243087768555,20.625823974609375,5.095616340637207,-21.36144256591797,8.24374771118164,-3.1083931922912598
1841,18.410001,0.4000000059604645,0.27866697311401367,0.06821916252374649,-0.0897289589047432,0.6147820353507996,0.10102250427007675,0.04863182455301285,0.010730036534368992,0.09180378913879395,0.04079044610261917,0.0,311.4753112792969,-0.06413674354553223,-0.010820627212524414,0.6202651262283325,0.1349879950284958,-0.39680638909339905,0.9047164916992188,-0.40641283988952637,9.53648632275872e-05,-0.3596300780773163,0.012876673601567745,0.07825984805822372,0.501790463924408,-0.2954941689968109,-0.052132152020931244,0.3487631380558014,0.11618205904960632,0.22577790915966034,-0.8561286926269531,-0.0002423897385597229,0.198047935962677,0.8050389885902405,0.49691328406333923,-0.3703819513320923,-0.23239992558956146,-0.48624497652053833,0.04411362111568451,2.0736119747161865,4.716571807861328,1.3540520668029785,-6.583274841308594,0.041939496994018555,0.08057141304016113,3.8925671577453613,18.48440170288086,4.781748294830322,-20.43575668334961,7.986672401428223,-2.216893434524536
